质量等级,count,rate
良,1491,0.5730207532667179
优,710,0.27286702536510377
轻度污染,256,0.0983858570330515
中度污染,82,0.03151421983089931
重度污染,36,0.013835511145272867
严重污染,27,0.01037663335895465
