metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2602,74.27401998462722,62.0,44.172060664944446,19.0,36.0,49.0,82.0,158.94999999999982,493.0,3.3130029049905656,17.441005590245524,0.0
当天AQI排名,2602,212.61222136817833,218.0,91.98611577060868,4.0,56.0,143.0,289.0,353.0,533.0,-0.18816527756874554,-0.9020680210525867,0.0
PM2.5,2602,36.42544196771714,28.0,29.43912476277199,7.0,13.0,19.0,43.0,89.0,479.0,4.428647557255602,39.31497199471295,0.0
PM10,2602,90.57109915449654,68.0,89.44531393854973,18.0,32.0,48.0,103.0,209.0,1664.0,7.260162058313672,90.60791063147933,0.0
So2,2602,17.224058416602613,11.0,17.434100383652872,2.0,4.0,7.0,19.75,53.0,170.0,2.9430957495272674,11.938916992774082,0.0
No2,2602,21.66717909300538,19.0,11.365308328775281,4.0,8.0,14.0,27.0,44.0,78.0,1.2473668934852091,1.9197150355367532,0.0
Co,2602,0.6717294388931592,0.57,0.3699976711196688,0.11,0.33,0.45,0.75,1.43,3.2,2.4288789133382043,7.825967252010474,0.0
O3,2602,69.73981552651806,70.0,24.587725978333985,7.0,29.0,53.0,86.0,111.0,175.0,0.14501895159498024,-0.09176379185919892,0.0
