metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,66.0,66.0,,66.0,66.0,66.0,66.0,66.0,66.0,,,0.0
当天AQI排名,1,176.0,176.0,,176.0,176.0,176.0,176.0,176.0,176.0,,,0.0
PM2.5,1,46.0,46.0,,46.0,46.0,46.0,46.0,46.0,46.0,,,0.0
PM10,1,58.0,58.0,,58.0,58.0,58.0,58.0,58.0,58.0,,,0.0
So2,1,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,,,0.0
No2,1,23.0,23.0,,23.0,23.0,23.0,23.0,23.0,23.0,,,0.0
Co,1,0.72,0.72,,0.72,0.72,0.72,0.72,0.72,0.72,,,0.0
O3,1,67.0,67.0,,67.0,67.0,67.0,67.0,67.0,67.0,,,0.0
