质量等级,count,rate
优,1646,0.6325903151421983
良,763,0.2932359723289777
轻度污染,137,0.05265180630284397
中度污染,38,0.014604150653343582
重度污染,12,0.004611837048424289
严重污染,6,0.0023059185242121443
