质量等级,count,rate
良,1566,0.5171730515191546
优,763,0.25198150594451785
轻度污染,479,0.15819022457067372
中度污染,128,0.04227212681638045
重度污染,53,0.01750330250990753
严重污染,39,0.012879788639365918
