metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,3028,80.60766182298546,69.0,46.755710163068684,0.0,31.0,50.0,97.25,171.0,399.0,2.048230586581045,6.209445228965597,0.0
当天AQI排名,3028,204.24306472919417,208.0,96.3748379177198,2.0,43.0,126.0,290.0,343.0,505.0,-0.16416381758981366,-1.0952566263995867,0.0
PM2.5,3028,48.78500660501982,37.0,39.26170752779315,0.0,10.0,22.0,64.0,123.0,340.0,2.077389855485267,6.4445689963693304,0.0
PM10,3028,89.99141347424042,75.0,61.09154064628433,0.0,23.0,47.0,117.0,203.6500000000001,584.0,1.7965708586284839,5.555341584669787,0.0
So2,3028,16.12978863936592,11.0,16.034073326964847,0.0,4.0,6.0,20.0,49.0,166.0,3.027829300601253,13.436795348132923,0.0
No2,3028,34.84577278731836,32.0,18.47897202140447,0.0,10.0,20.0,47.0,68.0,108.0,0.6528991422443209,0.06040178121909889,0.0
Co,3028,0.7970607661822986,0.7,0.4427306775726062,0.0,0.27,0.49,0.99,1.65,3.48,1.5574072301070965,3.9251340271858,0.0
O3,3028,66.07331571994716,64.0,29.134728696592294,0.0,22.0,44.0,86.0,116.0,185.0,0.38566720889284944,-0.1305141903445537,0.0
