质量等级,count,rate
良,1262,0.48501152959262106
优,1023,0.39315910837817064
轻度污染,243,0.09338970023059186
中度污染,60,0.023059185242121444
重度污染,8,0.0030745580322828594
严重污染,6,0.0023059185242121443
