质量等级,count,rate
良,1455,0.48051519154557465
优,1068,0.3527080581241744
轻度污染,354,0.11690885072655217
中度污染,106,0.03500660501981506
重度污染,30,0.009907529722589167
严重污染,15,0.004953764861294584
