质量等级,count,rate
良,1435,0.5514988470407379
优,936,0.35972328977709456
轻度污染,179,0.06879323597232898
中度污染,40,0.015372790161414296
重度污染,8,0.0030745580322828594
严重污染,4,0.0015372790161414297
