质量等级,count,rate
良,1871,0.6314546068174148
优,708,0.23894701316233546
轻度污染,223,0.07526155923050962
中度污染,84,0.028349645629429633
严重污染,51,0.01721228484643942
重度污染,26,0.008774890313871077
