metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,76.0,76.0,,76.0,76.0,76.0,76.0,76.0,76.0,,,0.0
当天AQI排名,1,221.0,221.0,,221.0,221.0,221.0,221.0,221.0,221.0,,,0.0
PM2.5,1,40.0,40.0,,40.0,40.0,40.0,40.0,40.0,40.0,,,0.0
PM10,1,103.0,103.0,,103.0,103.0,103.0,103.0,103.0,103.0,,,0.0
So2,1,11.0,11.0,,11.0,11.0,11.0,11.0,11.0,11.0,,,0.0
No2,1,27.0,27.0,,27.0,27.0,27.0,27.0,27.0,27.0,,,0.0
Co,1,0.65,0.65,,0.65,0.65,0.65,0.65,0.65,0.65,,,0.0
O3,1,49.0,49.0,,49.0,49.0,49.0,49.0,49.0,49.0,,,0.0
