质量等级,count,rate
良,1367,0.5253651037663336
优,945,0.36318216756341276
轻度污染,223,0.08570330514988471
中度污染,50,0.01921598770176787
重度污染,12,0.004611837048424289
严重污染,5,0.001921598770176787
