质量等级,count,rate
轻度污染,787,0.3030419715055834
严重污染,604,0.23257604928763959
良,555,0.2137081247593377
中度污染,430,0.16557566422795533
重度污染,191,0.07354639969195226
优,30,0.011551790527531768
