metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,63.0,63.0,,63.0,63.0,63.0,63.0,63.0,63.0,,,0.0
当天AQI排名,1,155.0,155.0,,155.0,155.0,155.0,155.0,155.0,155.0,,,0.0
PM2.5,1,32.0,32.0,,32.0,32.0,32.0,32.0,32.0,32.0,,,0.0
PM10,1,75.0,75.0,,75.0,75.0,75.0,75.0,75.0,75.0,,,0.0
So2,1,21.0,21.0,,21.0,21.0,21.0,21.0,21.0,21.0,,,0.0
No2,1,32.0,32.0,,32.0,32.0,32.0,32.0,32.0,32.0,,,0.0
Co,1,0.91,0.91,,0.91,0.91,0.91,0.91,0.91,0.91,,,0.0
O3,1,59.0,59.0,,59.0,59.0,59.0,59.0,59.0,59.0,,,0.0
