质量等级,count,rate
良,1433,0.4732496697490092
优,624,0.20607661822985468
轻度污染,541,0.178665785997358
中度污染,220,0.0726552179656539
严重污染,107,0.03533685601056803
重度污染,103,0.034015852047556146
