metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2859,80.10248338579923,71.0,40.9104527081594,0.0,33.0,51.0,98.0,161.0,322.0,1.4592353097540889,2.788864120524869,0.0
当天AQI排名,2859,216.2787688002798,217.0,89.4256043078904,5.0,70.0,146.0,294.0,350.0,580.0,-0.09497388303453826,-0.9225748888969121,0.0
PM2.5,2859,52.915005246589715,44.0,34.0395169557655,0.0,16.0,29.0,68.0,119.0,271.0,1.5791749315411059,3.3229499604621116,0.0
PM10,2859,82.21301154249738,71.0,47.21470722154608,0.0,28.0,47.0,105.0,173.0,339.0,1.3687568270013035,2.3937867255642327,0.0
So2,2859,20.515914655473942,15.0,15.911274570617337,0.0,6.0,10.0,26.0,55.0,131.0,1.9581443012433257,4.732446080578136,0.0
No2,2859,43.555089192025186,40.0,18.19992457489672,0.0,20.0,31.0,52.0,78.0,156.0,1.1011156537954387,1.755464296076553,0.0
Co,2859,0.9456698146204967,0.9,0.2869695138097316,0.0,0.56,0.74,1.1,1.5,2.49,0.8760700629579483,1.105113608535659,0.0
O3,2859,63.370409233997904,60.0,28.29079438798578,0.0,24.0,42.0,80.0,117.0,173.0,0.6638901600505542,0.32922509047067816,0.0
