质量等级,count,rate
良,1857,0.6153081510934394
轻度污染,564,0.18687872763419483
优,338,0.1119946984758118
中度污染,163,0.05400927766732936
重度污染,56,0.01855533465871438
严重污染,40,0.013253810470510271
