质量等级,count,rate
良,1920,0.634500991407799
优,698,0.23066754791804361
轻度污染,316,0.10442828816920026
中度污染,61,0.02015862524785195
重度污染,16,0.005287508261731659
严重污染,15,0.00495703899537343
