metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,38.0,38.0,,38.0,38.0,38.0,38.0,38.0,38.0,,,0.0
当天AQI排名,1,67.0,67.0,,67.0,67.0,67.0,67.0,67.0,67.0,,,0.0
PM2.5,1,17.0,17.0,,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0
PM10,1,41.0,41.0,,41.0,41.0,41.0,41.0,41.0,41.0,,,0.0
So2,1,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,,,0.0
No2,1,24.0,24.0,,24.0,24.0,24.0,24.0,24.0,24.0,,,0.0
Co,1,0.58,0.58,,0.58,0.58,0.58,0.58,0.58,0.58,,,0.0
O3,1,46.0,46.0,,46.0,46.0,46.0,46.0,46.0,46.0,,,0.0
