质量等级,count,rate
良,1634,0.5396301188903567
优,688,0.22721268163804492
轻度污染,498,0.1644649933949802
中度污染,156,0.05151915455746367
重度污染,37,0.012219286657859974
严重污染,15,0.004953764861294584
