质量等级,count,rate
优,1191,0.39332892998679
良,1155,0.38143989431968295
轻度污染,335,0.1106340819022457
中度污染,167,0.05515191545574637
严重污染,91,0.030052840158520475
重度污染,89,0.029392338177014532
