metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,3028,79.84940554821665,59.0,61.86435957351394,9.0,25.0,41.0,94.0,212.0,466.0,2.227820870304988,6.0965507850447995,0.0
当天AQI排名,3028,173.10435931307794,162.0,108.86095097718344,1.0,20.0,76.0,270.0,352.0,485.0,0.2123659386784114,-1.2123450967392306,0.0
PM2.5,3028,52.91182298546896,33.0,59.77141640401284,4.0,9.0,18.0,64.0,165.0,925.0,3.8974014465013087,29.171136643543903,0.0
PM10,3028,79.65323645970938,59.0,66.15954602066648,8.0,21.0,38.0,96.0,210.6500000000001,668.0,2.640318577129916,10.723546828333419,0.0
So2,3028,27.594121532364596,14.0,32.67539733199675,2.0,5.0,9.0,32.0,98.65000000000009,233.0,2.74846350016176,8.886625917397707,0.0
No2,3028,39.26453104359313,35.0,19.32570886162579,9.0,17.0,26.0,48.0,77.0,145.0,1.4864121223591866,3.1740910377801104,0.0
Co,3028,0.9056175693527081,0.79,0.428959199029328,0.28,0.48,0.61,1.07,1.7130000000000019,4.38,2.0715986976365506,7.161457695607009,0.0
O3,3028,49.84775429326288,45.0,24.22591348710108,6.0,19.0,31.0,64.0,93.0,181.0,1.1010376427916517,1.8992809899017047,0.0
