质量等级,count,rate
良,1429,0.5491929285165258
优,717,0.27555726364335126
轻度污染,344,0.13220599538816294
中度污染,78,0.02997694081475788
重度污染,28,0.010760953112990008
严重污染,6,0.0023059185242121443
