质量等级,count,rate
良,1638,0.5530047265361242
轻度污染,586,0.19783929777177583
优,358,0.12086428089128967
中度污染,210,0.07089804186360567
重度污染,95,0.032072923700202566
严重污染,75,0.025320729237002026
