metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,63.0,63.0,,63.0,63.0,63.0,63.0,63.0,63.0,,,0.0
当天AQI排名,1,270.0,270.0,,270.0,270.0,270.0,270.0,270.0,270.0,,,0.0
PM2.5,1,26.0,26.0,,26.0,26.0,26.0,26.0,26.0,26.0,,,0.0
PM10,1,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,,,0.0
So2,1,11.0,11.0,,11.0,11.0,11.0,11.0,11.0,11.0,,,0.0
No2,1,51.0,51.0,,51.0,51.0,51.0,51.0,51.0,51.0,,,0.0
Co,1,0.82,0.82,,0.82,0.82,0.82,0.82,0.82,0.82,,,0.0
O3,1,15.0,15.0,,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0
