质量等级,count,rate
良,2057,0.6795507102741989
优,476,0.15725140403039312
轻度污染,341,0.11265279154278163
中度污染,102,0.03369672943508424
重度污染,28,0.009250082590023126
严重污染,23,0.007598282127518996
