质量等级,count,rate
良,1442,0.5541890853189854
轻度污染,475,0.18255188316679477
优,444,0.1706379707916987
中度污染,159,0.06110684089162183
重度污染,66,0.02536510376633359
严重污染,16,0.006149116064565719
