metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2601,49.13187235678585,46.0,24.739455934114808,0.0,19.0,34.0,60.0,91.0,406.0,2.9703708895193364,26.17524226753245,0.0
当天AQI排名,2601,116.67512495194156,107.0,77.70214451199666,1.0,12.0,55.0,166.0,269.0,529.0,0.7120026249284687,0.1791774989305046,0.0
PM2.5,2601,24.66705113417916,21.0,16.879979792667005,0.0,5.0,12.0,32.0,59.0,159.0,1.4835082456747783,3.6175779790062976,0.0
PM10,2601,49.42945021145713,41.0,35.80693585645643,0.0,13.0,27.0,62.0,110.0,532.0,3.3859898393893952,25.3188830545181,0.0
So2,2601,16.32871972318339,14.0,9.439156266007423,0.0,5.0,10.0,21.0,35.0,69.0,1.43947481801786,2.902776175795189,0.0
No2,2601,21.36216839677047,19.0,11.07014066636779,0.0,8.0,14.0,26.0,44.0,67.0,1.1663009636245756,1.4228275376995811,0.0
Co,2601,0.6588696655132641,0.56,0.386185426176343,0.0,0.27,0.41,0.78,1.4,4.46,2.2955940520777838,9.192082189491705,0.0
O3,2601,56.56247597078047,56.0,25.32891398606277,0.0,17.0,37.0,74.0,98.0,170.0,0.3083759226098378,-0.023772006090300835,0.0
