质量等级,count,rate
优,1931,0.7435502502887947
良,652,0.2510589141316904
轻度污染,7,0.0026954177897574125
中度污染,3,0.0011551790527531767
严重污染,3,0.0011551790527531767
重度污染,1,0.0003850596842510589
