metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2597,43.030419715055835,41.0,18.0387850083435,12.0,23.0,32.0,51.0,67.0,344.0,5.539099718122876,71.95345231441486,0.0
当天AQI排名,2597,92.50789372352715,78.0,64.90132099534591,1.0,15.0,44.0,126.0,224.0,366.0,1.1628495807168804,1.3339474875490382,0.0
PM2.5,2597,22.08278783211398,19.0,15.561068135948293,4.0,9.0,14.0,26.0,43.0,326.0,8.005416824192231,120.94919380666543,0.0
PM10,2597,36.38428956488256,33.0,19.329720354638884,8.0,17.0,25.0,43.0,66.0,364.0,5.500028616804172,69.03218802124002,0.0
So2,2597,16.400462071621103,14.0,9.672398091494006,4.0,7.0,11.0,19.0,34.0,116.0,2.9537108272917747,15.591874281386923,0.0
No2,2597,17.48093954562957,16.0,6.482889251409095,5.0,9.0,13.0,21.0,29.0,56.0,0.979585835523528,1.5984162923459695,0.0
Co,2597,0.8172622256449751,0.77,0.2305797897793177,0.32,0.51,0.65,0.96,1.24,2.13,0.9928136379866537,1.5794430629884668,0.0
O3,2597,65.83057373892953,63.0,22.368598088588772,4.0,32.0,49.0,82.0,106.0,133.0,0.31624559675841124,-0.47384864338444865,0.0
