质量等级,count,rate
良,1356,0.5211375864719446
轻度污染,505,0.1940814757878555
优,403,0.15488086087624903
中度污染,191,0.07340507302075326
重度污染,92,0.035357417371252885
严重污染,55,0.021137586471944657
