质量等级,count,rate
优,1634,0.627978478093774
良,802,0.30822444273635663
轻度污染,115,0.0441967717140661
中度污染,28,0.010760953112990008
严重污染,14,0.005380476556495004
重度污染,9,0.0034588777863182167
