质量等级,count,rate
良,1449,0.4785336856010568
优,1317,0.43494055482166444
轻度污染,209,0.0690224570673712
中度污染,32,0.010568031704095112
重度污染,14,0.004623513870541612
严重污染,7,0.002311756935270806
