质量等级,count,rate
良,1548,0.5422066549912434
优,690,0.24168126094570927
轻度污染,439,0.15376532399299475
中度污染,107,0.037478108581436076
重度污染,43,0.015061295971978984
严重污染,28,0.009807355516637478
