metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2964,74.2695681511471,65.0,38.50923341310776,13.0,30.0,49.0,90.25,149.0,352.0,1.8278526191592643,5.598610310643414,0.0
当天AQI排名,2964,196.89507422402158,200.0,87.80915851222046,1.0,49.0,128.0,269.0,333.0,366.0,-0.1250260842765136,-0.9166537700104858,0.0
PM2.5,2964,48.351889338731446,40.0,32.54679633819212,4.0,14.0,26.0,62.0,112.0,302.0,2.0022810181064075,6.702247756329918,0.0
PM10,2964,71.91329284750337,62.0,42.01050411156314,0.0,24.0,42.0,92.0,150.0,367.0,1.640035723720884,4.579343265967276,0.0
So2,2964,13.96761133603239,11.0,10.251163935269476,3.0,5.0,7.0,17.0,35.0,104.0,2.496069961613399,9.30738899342443,0.0
No2,2964,37.01990553306343,34.0,17.1867688591624,8.0,15.0,24.0,46.0,71.0,126.0,0.9693412869887558,1.0863481396166543,0.0
Co,2964,0.9327226720647773,0.87,0.31428608546275705,0.24,0.5415000000000001,0.72,1.08,1.53,2.67,1.2379985828838858,2.2746966431375855,0.0
O3,2964,55.27732793522267,50.0,28.466759700437883,1.0,18.150000000000006,35.0,70.0,109.0,189.0,1.0447557121352102,1.3899863932278187,0.0
