质量等级,count,rate
良,1598,0.5391363022941971
优,824,0.27800269905533065
轻度污染,398,0.13427800269905532
中度污染,105,0.0354251012145749
重度污染,29,0.009784075573549258
严重污染,10,0.0033738191632928477
