metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2860,71.47972027972028,64.0,35.69948520235641,0.0,31.0,47.0,86.0,139.04999999999973,351.0,1.8629373357014476,6.316825505089403,0.0
当天AQI排名,2860,188.82097902097902,187.5,89.00155498376064,2.0,43.0,118.0,261.0,334.0,427.0,0.0016045175884971796,-0.9193528633516643,0.0
PM2.5,2860,45.024825174825175,37.0,29.598899834756693,0.0,15.0,25.0,56.0,102.0,307.0,2.195776293333132,8.664462456990542,0.0
PM10,2860,69.6576923076923,59.0,40.856858963561955,0.0,24.0,41.0,89.0,147.0,340.0,1.6445361428310665,4.313937791777141,0.0
So2,2860,15.447552447552448,12.0,10.290824107619747,0.0,5.0,9.0,19.0,36.04999999999973,106.0,2.000051546156955,6.323466240503546,0.0
No2,2860,33.96258741258741,31.0,17.720015507368334,0.0,12.0,21.0,44.0,66.0,137.0,1.1961270914190567,2.302105859893502,0.0
Co,2860,1.0299685314685314,0.95,0.40815716217392123,0.0,0.52,0.74,1.23,1.85,3.22,1.1322364969410093,1.792682119147233,0.0
O3,2860,62.758391608391605,59.0,31.449199244558805,0.0,19.0,39.0,82.0,120.04999999999973,185.0,0.6663757522657046,0.20862340005529045,0.0
