质量等级,count,rate
良,2029,0.6700792602377807
优,585,0.19319682959048878
轻度污染,317,0.1046895640686922
中度污染,61,0.020145310435931308
严重污染,20,0.0066050198150594455
重度污染,16,0.005284015852047556
