metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,3028,92.01816380449141,77.0,53.97005740651097,14.0,36.0,57.0,109.25,206.6500000000001,423.0,1.923801315103413,4.8535297073460315,0.0
当天AQI排名,3028,230.35006605019814,250.0,97.20227247358632,4.0,55.0,155.0,318.0,355.0,368.0,-0.43589347793587685,-0.971864255614705,0.0
PM2.5,3028,60.27113606340819,47.0,46.64248888980374,3.0,15.0,29.0,76.0,154.6500000000001,386.0,2.129870436800136,6.291692761564002,0.0
PM10,3028,98.67602377807134,82.0,65.10057574081833,5.0,32.0,57.0,121.0,224.0,882.0,2.67454350728931,14.862053576690075,0.0
So2,3028,22.072655217965654,14.0,25.63513662693736,2.0,5.0,9.0,23.25,71.0,261.0,3.553718140641226,16.276461614946058,0.0
No2,3028,45.611624834874505,42.0,21.037817905584863,7.0,18.0,31.0,57.0,85.0,175.0,1.0501494274169256,1.7618650305292558,0.0
Co,3028,1.2509214002642008,1.1,0.6875758850616364,0.24,0.53,0.83,1.47,2.52,8.3,2.797160368062754,14.848798217998747,0.0
O3,3028,55.77377807133421,49.0,35.347302488133394,2.0,10.0,27.0,79.0,124.0,179.0,0.6790664339224971,-0.3068332167203365,0.0
