质量等级,count,rate
良,1506,0.5282357067695546
优,764,0.26797614871974745
轻度污染,383,0.13433882848123466
中度污染,130,0.04559803577692038
重度污染,42,0.014731673097158891
严重污染,26,0.009119607155384075
