metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,3028,67.39762219286658,60.0,36.293172065546685,13.0,27.0,43.0,81.0,143.0,262.0,1.73360318351453,3.952825557105414,0.0
当天AQI排名,3028,166.3715323645971,161.0,92.86732444274601,1.0,25.0,90.0,237.0,326.6500000000001,659.0,0.24668152618826805,-0.6687746677080857,0.0
PM2.5,3028,44.7057463672391,36.0,29.895693683710878,7.0,14.0,25.0,56.0,108.0,211.0,1.7883126261333588,3.873001957865055,0.0
PM10,3028,69.5056142668428,61.0,40.016931106832004,12.0,25.0,41.0,86.0,149.6500000000001,292.0,1.5716842030299603,3.251389400573088,0.0
So2,3028,12.018163804491413,9.0,9.002220498215875,3.0,5.0,7.0,13.0,29.0,79.0,3.1719591518710386,13.752757146833,0.0
No2,3028,39.086856010568034,37.0,12.231174823040284,9.0,22.0,30.0,46.0,62.0,91.0,0.6363671149449579,0.2930185708382096,0.0
Co,3028,0.9310072655217966,0.89,0.2626041900548107,0.28,0.59,0.74,1.07,1.4165000000000008,2.67,1.1083976838467073,2.2219808802792533,0.0
O3,3028,38.70079260237781,33.0,26.252282409608384,3.0,7.0,18.0,55.0,90.0,148.0,0.942036364742584,0.48822576141362095,0.0
