质量等级,count,rate
良,1355,0.44749009247027743
轻度污染,786,0.25957727873183617
优,301,0.09940554821664464
中度污染,293,0.09676354029062087
重度污染,150,0.04953764861294584
严重污染,143,0.04722589167767503
