metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2964,81.38765182186235,69.5,44.69732304999408,14.0,34.0,51.0,98.0,170.0,451.0,1.9704055540542178,6.235084839836514,0.0
当天AQI排名,2964,213.7914979757085,220.0,98.6136010074751,5.0,50.0,133.0,301.25,354.0,367.0,-0.20010503848076383,-1.1535663238530787,0.0
PM2.5,2964,50.5057354925776,40.0,38.97302520184883,4.0,13.0,24.0,64.0,126.84999999999991,535.0,2.523623623420853,13.301858051877684,0.0
PM10,2964,81.27935222672065,69.0,49.86345410688623,8.0,30.0,47.0,102.0,171.8499999999999,663.0,2.387485140876579,13.168069905031022,0.0
So2,2964,39.700742240215924,28.0,33.05257962755916,3.0,9.0,17.0,52.0,110.0,260.0,1.7635005300770077,3.5742843714445325,0.0
No2,2964,34.345816464237515,31.0,15.876618209786706,3.0,14.0,22.0,43.0,65.0,110.0,0.8852486877637922,0.8093043117599503,0.0
Co,2964,1.044480431848853,0.9,0.5081389880131829,0.35,0.54,0.7,1.23,2.06,5.58,2.0984103154414186,7.263010518047649,0.0
O3,2964,63.11201079622132,57.0,33.996599125219575,8.0,19.0,38.0,81.0,127.0,227.0,1.025861469047548,1.3029956317527471,0.0
