质量等级,count,rate
良,1607,0.5421727395411606
优,646,0.21794871794871795
轻度污染,484,0.1632928475033738
中度污染,141,0.04757085020242915
重度污染,56,0.018893387314439947
严重污染,30,0.010121457489878543
