质量等级,count,rate
良,1630,0.5703289013296011
优,695,0.24317704688593422
轻度污染,397,0.13890832750174947
中度污染,94,0.032890132960111965
重度污染,23,0.008047585724282715
严重污染,19,0.006648005598320504
