质量等级,count,rate
良,1359,0.4945414847161572
优,1060,0.38573508005822416
轻度污染,274,0.09970887918486172
中度污染,44,0.01601164483260553
严重污染,8,0.002911208151382824
重度污染,3,0.001091703056768559
