质量等级,count,rate
优,2145,0.8259530227185213
良,415,0.15979976896418946
轻度污染,25,0.009626492106276472
中度污染,8,0.0030804774740084712
重度污染,3,0.0011551790527531767
严重污染,1,0.0003850596842510589
