质量等级,count,rate
良,1722,0.5809716599190283
优,837,0.2823886639676113
轻度污染,326,0.10998650472334683
中度污染,66,0.022267206477732792
重度污染,7,0.0023616734143049934
严重污染,6,0.0020242914979757085
