metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,70.0,70.0,,70.0,70.0,70.0,70.0,70.0,70.0,,,0.0
当天AQI排名,1,193.0,193.0,,193.0,193.0,193.0,193.0,193.0,193.0,,,0.0
PM2.5,1,48.0,48.0,,48.0,48.0,48.0,48.0,48.0,48.0,,,0.0
PM10,1,89.0,89.0,,89.0,89.0,89.0,89.0,89.0,89.0,,,0.0
So2,1,12.0,12.0,,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0
No2,1,23.0,23.0,,23.0,23.0,23.0,23.0,23.0,23.0,,,0.0
Co,1,0.78,0.78,,0.78,0.78,0.78,0.78,0.78,0.78,,,0.0
O3,1,70.0,70.0,,70.0,70.0,70.0,70.0,70.0,70.0,,,0.0
