质量等级,count,rate
优,1306,0.5019215987701768
良,1032,0.39661798616448884
轻度污染,190,0.0730207532667179
中度污染,57,0.021906225980015372
重度污染,14,0.005380476556495004
严重污染,3,0.0011529592621060721
