质量等级,count,rate
良,1683,0.5558124174372523
轻度污染,692,0.2285336856010568
优,331,0.10931307793923382
中度污染,208,0.06869220607661823
重度污染,65,0.021466314398943198
严重污染,49,0.01618229854689564
