metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,28.0,28.0,,28.0,28.0,28.0,28.0,28.0,28.0,,,0.0
当天AQI排名,1,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,,,0.0
PM2.5,1,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,18.0,,,0.0
PM10,1,24.0,24.0,,24.0,24.0,24.0,24.0,24.0,24.0,,,0.0
So2,1,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,0.0
No2,1,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,,,0.0
Co,1,0.47,0.47,,0.47,0.47,0.47,0.47,0.47,0.47,,,0.0
O3,1,75.0,75.0,,75.0,75.0,75.0,75.0,75.0,75.0,,,0.0
