质量等级,count,rate
良,1688,0.5574636723910171
优,644,0.21268163804491413
轻度污染,445,0.14696169088507266
中度污染,151,0.04986789960369881
重度污染,62,0.02047556142668428
严重污染,38,0.012549537648612946
