质量等级,count,rate
良,1456,0.5595695618754803
轻度污染,590,0.22674865488086088
优,328,0.12605687932359724
中度污染,129,0.049577248270561106
重度污染,69,0.026518063028439662
严重污染,30,0.011529592621060722
