质量等级,count,rate
良,1625,0.53665785997358
轻度污染,732,0.24174372523117568
优,286,0.09445178335535007
中度污染,232,0.07661822985468957
重度污染,85,0.028071334214002642
严重污染,68,0.022457067371202115
