质量等级,count,rate
优,1830,0.6043593130779392
良,1166,0.38507265521796563
轻度污染,27,0.00891677675033025
中度污染,3,0.0009907529722589167
严重污染,1,0.00033025099075297226
重度污染,1,0.00033025099075297226
