质量等级,count,rate
良,1324,0.509819021948402
轻度污染,643,0.2475933769734309
中度污染,257,0.09896033885252215
优,148,0.05698883326915672
严重污染,140,0.05390835579514825
重度污染,85,0.03273007316134001
