metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,30.0,30.0,,30.0,30.0,30.0,30.0,30.0,30.0,,,0.0
当天AQI排名,1,11.0,11.0,,11.0,11.0,11.0,11.0,11.0,11.0,,,0.0
PM2.5,1,13.0,13.0,,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0
PM10,1,20.0,20.0,,20.0,20.0,20.0,20.0,20.0,20.0,,,0.0
So2,1,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,,,0.0
No2,1,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,,,0.0
Co,1,0.6,0.6,,0.6,0.6,0.6,0.6,0.6,0.6,,,0.0
O3,1,89.0,89.0,,89.0,89.0,89.0,89.0,89.0,89.0,,,0.0
