metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2964,48.22402159244265,46.0,17.794769276067182,11.0,22.0,35.0,59.25,78.0,148.0,0.6770044544498737,0.9788872646732059,0.0
当天AQI排名,2964,106.66261808367072,89.0,75.9807394685891,1.0,15.0,45.0,152.0,258.0,363.0,0.8888611837561199,0.17513968501081711,0.0
PM2.5,2964,26.473009446693656,24.0,13.462725139917044,4.0,10.0,16.0,33.0,52.0,112.0,1.2166620656969982,2.2742684096054386,0.0
PM10,2964,46.74156545209177,43.0,21.73918077593409,6.0,18.0,31.0,59.0,87.0,177.0,1.0065421887411559,1.7423757344952815,0.0
So2,2964,15.843454790823213,13.0,9.958458484326357,3.0,5.0,9.0,20.0,35.0,87.0,1.8434156529334613,5.372558424433274,0.0
No2,2964,18.344804318488528,17.0,7.905184199070234,2.0,9.0,14.0,22.0,30.0,217.0,7.386636031438129,156.0620691879337,0.0
Co,2964,0.9080094466936572,0.86,0.31059992016555604,0.27,0.48150000000000004,0.68,1.0725,1.52,2.28,0.9162787156248581,1.0467835207204725,0.0
O3,2964,61.23313090418353,58.0,24.63600630781952,5.0,27.0,43.0,76.0,106.84999999999991,162.0,0.5608844054903432,-0.05438063138719196,0.0
