质量等级,count,rate
良,1468,0.4849686157912124
轻度污染,694,0.22926990419557317
优,453,0.14965312190287414
中度污染,249,0.08225966303270565
重度污染,101,0.03336636934258341
严重污染,62,0.020482325735051207
