metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,,,0.0
当天AQI排名,1,295.0,295.0,,295.0,295.0,295.0,295.0,295.0,295.0,,,0.0
PM2.5,1,39.0,39.0,,39.0,39.0,39.0,39.0,39.0,39.0,,,0.0
PM10,1,149.0,149.0,,149.0,149.0,149.0,149.0,149.0,149.0,,,0.0
So2,1,9.0,9.0,,9.0,9.0,9.0,9.0,9.0,9.0,,,0.0
No2,1,32.0,32.0,,32.0,32.0,32.0,32.0,32.0,32.0,,,0.0
Co,1,0.59,0.59,,0.59,0.59,0.59,0.59,0.59,0.59,,,0.0
O3,1,58.0,58.0,,58.0,58.0,58.0,58.0,58.0,58.0,,,0.0
