质量等级,count,rate
良,1443,0.5545734050730208
轻度污染,487,0.18716372021521907
优,404,0.15526518063028438
中度污染,175,0.06725595695618755
重度污染,62,0.02382782475019216
严重污染,31,0.01191391237509608
