metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,51.0,51.0,,51.0,51.0,51.0,51.0,51.0,51.0,,,0.0
当天AQI排名,1,166.0,166.0,,166.0,166.0,166.0,166.0,166.0,166.0,,,0.0
PM2.5,1,31.0,31.0,,31.0,31.0,31.0,31.0,31.0,31.0,,,0.0
PM10,1,55.0,55.0,,55.0,55.0,55.0,55.0,55.0,55.0,,,0.0
So2,1,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,,,0.0
No2,1,52.0,52.0,,52.0,52.0,52.0,52.0,52.0,52.0,,,0.0
Co,1,0.77,0.77,,0.77,0.77,0.77,0.77,0.77,0.77,,,0.0
O3,1,24.0,24.0,,24.0,24.0,24.0,24.0,24.0,24.0,,,0.0
