metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2601,66.97500961168781,59.0,37.07453706140126,15.0,30.0,48.0,77.0,118.0,451.0,4.262866927642066,30.936300428647257,0.0
当天AQI排名,2601,192.64590542099194,195.0,81.99245011888101,6.0,55.0,130.0,254.0,329.0,489.0,-0.02271718912911388,-0.7084749638564949,0.0
PM2.5,2601,33.44367550941946,27.0,22.590689015117206,4.0,9.0,18.0,44.0,77.0,240.0,2.01621622432598,9.292558497148972,0.0
PM10,2601,76.9354094579008,61.0,75.24168532849757,5.0,22.0,42.0,93.0,155.0,1462.0,8.435173520276445,117.90970345261354,0.0
So2,2601,16.901191849288736,8.0,18.660031394825545,1.0,3.0,5.0,22.0,59.0,134.0,1.9674111651622341,4.007511393232297,0.0
No2,2601,25.430988081507113,24.0,10.361761477081743,2.0,11.0,18.0,32.0,44.0,65.0,0.49334008115125105,-0.22263265721286052,0.0
Co,2601,0.6745059592464437,0.55,0.4013319123951914,0.08,0.25,0.38,0.86,1.51,2.53,1.3159562194648895,1.412112355127109,0.0
O3,2601,61.21107266435986,61.0,23.181948556741418,6.0,25.0,42.0,78.0,100.0,142.0,0.15164727984785648,-0.6963486826305321,0.0
